"item_id",qty_available,"stock_status","active_status"
"BUR200161",0,"N","Y"
"BUR200169",11,"S","Y"
"BUR200269",0,"N","Y"
"BUR200298",6,"S","Y"
"BUR200384",0,"B","N"
"BUR201330",0,"B","N"
"BUR300158",0,"S","Y"
"BUR300200",0,"N","Y"
"BUR410213",0,"N","Y"
"BUR410229",2,"C","Y"
"BUR410280",0,"N","Y"
"BUR410287",0,"N","Y"
"BUR410294",0,"N","Y"
"BUR420044",18,"S","Y"
"BUR420052",4,"N","Y"
"BUR420072",4,"S","Y"
"BUR420076",7,"S","Y"
"BUR420081",0,"N","Y"
"BUR420083",36,"S","Y"
"BUR420103",2,"S","Y"
"BUR420113",0,"N","Y"
"BUR420127",0,"N","Y"
"BUR420162",39,"S","Y"
"BUR420164",54,"S","Y"
"BUR420500",0,"N","Y"
"BUR420511",3,"S","Y"
"BUR420556",0,"N","Y"
"BUR420581",0,"N","Y"
"BUR420583",0,"N","Y"
"BUR625030",0,"N","Y"
"BUR626018",0,"N","Y"
"BUR626024",0,"N","Y"
"BUR626063",0,"N","Y"
"BUS131054",226,"S","Y"
"BUS131225C",0,"N","Y"
"BUS131226C",0,"N","Y"
"BUS131650",0,"S","Y"
"BUS132050",13,"S","Y"
"BUS132140",3,"S","Y"
"BUS132515C",10,"S","Y"
"BUS133410",6,"S","Y"
"BUS133450",5,"S","Y"
"BUS137307",14,"S","Y"
"BUS137500",0,"S","Y"
"BUS139755C",0,"N","Y"
"BUS175010",17,"S","Y"
"BUS175012",14,"S","Y"
"BUS201916",0,"S","Y"
"BUS220842",0,"S","Y"
"BUS711436",0,"N","Y"
"BUS713510",10,"S","Y"
"BUS716185",3,"S","Y"
"BUS744001",0,"N","Y"
"BUS780101",0,"N","Y"
"BUS781545",0,"N","Y"
"BUS781836",4,"S","Y"
"BUS784030",0,"N","Y"
"BUS787345",0,"S","Y"
"BUS788840",0,"N","Y"
"BUT16123",0,"N","Y"
"BUT19001",23,"S","Y"
"BUT20010",15,"S","Y"
"BUT20095",15,"S","Y"
"BUT20110",240,"S","Y"
"BUT20190",122,"S","Y"
"BUT24211",105,"S","Y"
"HKS100C",0,"N","Y"
"HKS22J",42,"S","Y"
"HKS22K",0,"S","Y"
"HKS22R",126,"S","Y"
"HKS22S",65,"S","Y"
"HKS450",34,"S","Y"
"HKS451",36,"S","Y"
"HKS452",37,"S","Y"
"HKS48K",14,"S","Y"
"HKSMK3A",138,"S","Y"
"HKSP08",12,"P","N"
"HKSPYA",165,"S","Y"
"HLTR03318",120,"S","Y"
"HLTR33133",11,"S","Y"
"HNK214854S",41,"S","Y"
"HNK214855S",0,"S","Y"
"HNK214864S",0,"S","Y"
"HNK214305S",0,"S","Y"
"HNK215977S",0,"S","Y"
"HNK215982S",42,"S","Y"
"HOG00030",0,"N","Y"
"HOG00050",0,"N","Y"
"HOG00051",0,"N","Y"
"HOG00110",0,"N","Y"
"HOG00630",0,"N","Y"
"HOG00710",0,"N","Y"
"HOG00711",0,"N","Y"
"HOG00720",0,"N","Y"
"HOG01003",0,"O","N"
"HOG01004",0,"O","N"
"HOG01301",0,"N","Y"
"HOG02345",0,"N","Y"
"HOG02610",0,"N","Y"
"HOG04510",0,"N","Y"
"HOG04511",0,"N","Y"
"HOG04610",0,"N","Y"
"HOG04611",0,"N","Y"
"HOG05032",0,"N","Y"
"HOG05040",0,"N","Y"
"HOG05042",0,"N","Y"
"HOG05050",0,"N","Y"
"HOG06310",0,"N","Y"
"HOG06311",0,"N","Y"
"HOG06610",0,"N","Y"
"HOG06611",0,"N","Y"
"HOG06710",0,"N","Y"
"HOG07013",0,"N","Y"
"HOG07030",0,"N","Y"
"HOG07032",0,"N","Y"
"HOG07710",0,"N","Y"
"HOG08732",0,"N","Y"
"HOG08740",0,"N","Y"
"HOG08742",0,"N","Y"
"HOG08750",0,"N","Y"
"HOG09810",0,"N","Y"
"HOG09811",0,"N","Y"
"HOG09910",0,"N","Y"
"HOG09911",0,"N","Y"
"HOG10234",0,"N","Y"
"HOG10235",0,"N","Y"
"HOG10240",0,"N","Y"
"HOG10241",0,"N","Y"
"HOG10331",0,"N","Y"
"HOG10334",0,"N","Y"
"HOG10335",0,"N","Y"
"HOG10340",0,"N","Y"
"HOG10430",0,"N","Y"
"HOG10431",0,"N","Y"
"HOG10434",0,"N","Y"
"HOG10435",0,"N","Y"
"HOG10524",0,"N","Y"
"HOG10525",0,"N","Y"
"HOG10530",0,"N","Y"
"HOG10531",0,"N","Y"
"HOG10534",0,"N","Y"
"HOG10621",0,"N","Y"
"HOG10624",0,"N","Y"
"HOG25522",0,"N","Y"
"HOG25524",0,"N","Y"
"HOG25535",0,"N","Y"
"HOG25541",0,"N","Y"
"HOG25552",0,"N","Y"
"HOG25600",0,"N","Y"
"HOG25611",0,"N","Y"
"HOG25613",0,"N","Y"
"HOG25630",0,"N","Y"
"HOG25632",0,"N","Y"
"HOG25643",0,"N","Y"
"HOG25645",0,"N","Y"
"HOG25700",0,"N","Y"
"HOG25702",0,"N","Y"
"HOG25721",0,"N","Y"
"HOG25723",0,"N","Y"
"HOG25734",0,"N","Y"
"HOG25740",0,"N","Y"
"HOG25745",0,"N","Y"
"HOG25751",0,"N","Y"
"HOG25753",0,"N","Y"
"HOG25810",0,"N","Y"
"HOG25812",0,"N","Y"
"HOG25825",0,"N","Y"
"HOG25831",0,"N","Y"
"HOG25840",0,"N","Y"
"HOG25842",0,"N","Y"
"HOG25844",0,"N","Y"
"HOG25853",0,"N","Y"
"HOG25901",0,"N","Y"
"HOG25920",0,"N","Y"
"HOG25922",0,"N","Y"
"HOG25933",0,"N","Y"
"HOG25935",0,"N","Y"
"HOG25944",0,"N","Y"
"HOG25950",0,"N","Y"
"HOG26010",18,"S","Y"
"HOG26210",0,"N","Y"
"HOG26711",0,"N","Y"
"HOG26811",0,"N","Y"
"HOG28210",0,"N","Y"
"HOG28310",0,"N","Y"
"HOG28811",0,"N","Y"
"HOG28911",0,"N","Y"
"HOG29220",0,"N","Y"
"HOG29224",0,"N","Y"
"HOG29235",0,"N","Y"
"HOG29241",0,"N","Y"
"HOG29310",0,"N","Y"
"HOG29320",0,"N","Y"
"HOG29335",0,"N","Y"
"HOG29341",0,"N","Y"
"HOG29400",0,"N","Y"
"HOG29410",0,"N","Y"
"HOG29431",0,"N","Y"
"HOG29435",0,"N","Y"
"HOG29500",0,"N","Y"
"HOG29510",0,"N","Y"
"HOG29525",0,"N","Y"
"HOG29531",0,"N","Y"
"HOG29550",0,"N","Y"
"HOG29600",0,"N","Y"
"HOG29625",0,"N","Y"
"HOG29631",0,"N","Y"
"HOG29644",0,"N","Y"
"HOG29650",0,"N","Y"
"HOG29721",0,"N","Y"
"HOG29725",0,"N","Y"
"HOG29744",0,"N","Y"
"HOG29750",0,"N","Y"
"HOG29811",0,"N","Y"
"HOG29821",0,"N","Y"
"HOG29840",0,"N","Y"
"HOG29844",0,"N","Y"
"HOG29911",0,"N","Y"
"HOG29921",0,"N","Y"
"HOG29934",0,"N","Y"
"BSQ16330",0,"N","Y"
"BSQ16337",0,"N","Y"
"BSQ17021",0,"N","Y"
"BSQ18564",0,"N","Y"
"BSQ27066",0,"N","Y"
"BSQ42405",0,"N","Y"
"BSQ42406",0,"N","Y"
"BSQ42877",0,"S","Y"
"BSQ42878",0,"S","Y"
"BSQT1001",0,"N","Y"
"BUR200218",0,"N","Y"
"BUR200309",9,"S","Y"
"BUR300151",0,"N","Y"
"BUR300156",0,"N","Y"
"BUR410283",0,"C","N"
"BUR410284",0,"N","Y"
"BUR420012",0,"N","Y"
"BUR420077",10,"S","Y"
"BUR420079",2,"S","Y"
"BUR420080",2,"S","Y"
"BUR420104",0,"N","Y"
"BUR420107",0,"N","Y"
"BUR420166",26,"S","Y"
"BUR420167",5,"S","Y"
"BUR420200",1,"N","Y"
"BUR420501",0,"N","Y"
"BUR420502",0,"N","Y"
"BUR420510",0,"N","Y"
"BUR420560",0,"N","Y"
"BUR420561",0,"N","Y"
"BUR420562",0,"N","Y"
"BUR420570",0,"N","Y"
"BUR420571",2,"S","Y"
"BUR625051",0,"N","Y"
"BUR626001",0,"N","Y"
"BUR626016",0,"N","Y"
"BUS101911",60,"S","Y"
"BUS131032",0,"N","Y"
"BUS131032C",0,"N","Y"
"BUS131250",0,"S","Y"
"BUS131632",0,"S","Y"
"BUS132517C",0,"S","Y"
"BUS175012C",0,"N","Y"
"BUS710432",0,"N","Y"
"BUS730135",1,"S","Y"
"BUS740001C",14,"S","Y"
"BUS740012",0,"N","Y"
"BUS780103",0,"N","Y"
"BUS780104",0,"N","Y"
"BUS780105",0,"N","Y"
"BUS782061",0,"N","Y"
"BUS784040",0,"N","Y"
"BUS784405",3,"S","Y"
"BUS784406C",2,"S","Y"
"BUS789332",1,"S","Y"
"BUT20130",162,"S","Y"
"BUT20140",56,"S","Y"
"BUT20150",14,"S","Y"
"BUT20160",46,"S","Y"
"BUT20170",62,"S","Y"
"BUT30020",7,"S","Y"
"BUT30025",47,"S","Y"
"BUT30030",7,"S","Y"
"BUT30035",0,"S","Y"
"BUT30230",9,"S","Y"
"BUT30250",56,"S","Y"
"BUT30260",117,"S","Y"
"BUT30270",87,"S","Y"
"BUT30480",11,"S","Y"
"BUT30510",58,"S","Y"
"BUT50325",29,"S","Y"
"BUT50326",21,"S","Y"
"BUT50327",28,"S","Y"
"BUT70201",6,"S","Y"
"BUT70202",6,"S","Y"
"BUT74020",0,"N","Y"
"BUT30050",13,"S","Y"
"BUT30090",13,"S","Y"
"BUT30190",10,"S","Y"
"BUT30210",5,"S","Y"
"BUT30280",88,"S","Y"
"BUT30300",66,"S","Y"
"BUT30440",41,"S","Y"
"BUT30460",9,"S","Y"
"BUT50001",5,"S","Y"
"BUT50542",0,"N","Y"
"BUT70204",11,"S","Y"
"BUT70206",11,"S","Y"
"BUT70211",4,"S","Y"
"BUT80091",0,"N","Y"
"BUT81033",8,"S","Y"
"BUTEXP2522AC",779,"S","Y"
"BUTFSRB",0,"S","Y"
"BUTFSWS",21,"S","Y"
"BUTMCS",30,"S","Y"
"BUTSL10CL",0,"S","Y"
"CLK1022218F",0,"N","Y"
"CLK1022220F",6,"S","Y"
"CLK1022418F",0,"N","Y"
"CLK1022420F",30,"S","Y"
"CLTSP53355N",2,"S","Y"
"CLTSP51032N",20,"S","Y"
"CLTSP57850",0,"N","Y"
"CLTSP53195",0,"S","Y"
"CLTSP574482",0,"N","Y"
"CLTSPC55667N",0,"N","Y"
"CLTSP574481",0,"S","Y"
"CLTSP572491",0,"S","Y"
"CLTSPC55621N",0,"S","Y"
"CMK14121",36,"S","Y"
"CRK2510",0,"N","Y"
"CRK5500",0,"N","Y"
"CRK5510C",0,"N","Y"
"CRK5510KC",0,"N","Y"
"CRK5520K",0,"N","Y"
"CRKM1602Z",0,"N","Y"
"CRKM1604Z",0,"N","Y"
"CRKM1612ZC",0,"N","Y"
"CRKM1613SF",4,"S","Y"
"CRKM1613T",0,"N","Y"
"CRKM1613Z",4,"S","Y"
"CRKM1614D",4,"S","Y"
"CRKM1614Z",0,"N","Y"
"CRKM1614ZSFC",0,"N","Y"
"CRMLG304",0,"S","Y"
"CRMLG306",0,"S","Y"
"CRMLG320",0,"S","Y"
"CRMLG401",3,"S","Y"
"CROBS124",30,"S","Y"
"CZM11101",47,"S","Y"
"CZM11103",33,"S","Y"
"CZM11301",0,"N","Y"
"CZM11303",0,"N","Y"
"CZM11750",0,"N","Y"
"CZM11752",0,"N","Y"
"CZM12005",7,"S","Y"
"CZM13005",0,"N","Y"
"CZM13007",0,"N","Y"
"CZM19005",0,"N","Y"
"CZM19007",0,"N","Y"
"CZM19104",0,"N","Y"
"CZM19106",0,"N","Y"
"DOS1010088",2,"S","Y"
"DOS1010101",0,"S","Y"
"DOS1010137",45,"S","Y"
"DOS1010252",9,"S","Y"
"DOS1010402",0,"S","Y"
"ENL700",251,"S","Y"
"EOT512A651",0,"S","Y"
"EOT552A651",0,"S","Y"
"EOT9BCCAM",1,"P","N"
"FLM6450SC",0,"N","Y"
"HOG10625",0,"N","Y"
"HOG10630",0,"N","Y"
"HOG10720",0,"N","Y"
"HOG10721",0,"N","Y"
"HOG10724",0,"N","Y"
"HOG10725",0,"N","Y"
"HOG10811",0,"N","Y"
"HOG10820",0,"N","Y"
"HOG10821",0,"N","Y"
"HOG10824",0,"N","Y"
"HOG10901",0,"N","Y"
"HOG10910",0,"N","Y"
"HOG10911",0,"N","Y"
"HOG10920",0,"N","Y"
"HOG11000",4,"S","Y"
"HOG11210",0,"N","Y"
"HOG11211",0,"N","Y"
"HOG11310",0,"N","Y"
"HOG12000",1,"S","Y"
"HOG12210",0,"N","Y"
"HOG12211",0,"N","Y"
"HOG12310",0,"N","Y"
"HOG12910",0,"N","Y"
"HOG12911",0,"N","Y"
"HOG13010",4,"S","Y"
"HOG13210",0,"N","Y"
"HOG13211",0,"N","Y"
"HOG14210",0,"N","Y"
"HOG14211",0,"N","Y"
"HOG14310",0,"N","Y"
"HOG14311",0,"N","Y"
"HOG15004",0,"N","Y"
"HOG15008",0,"N","Y"
"HOG15014",0,"N","Y"
"HOG15018",0,"N","Y"
"HOG17000",201,"S","Y"
"HOG18000",235,"S","Y"
"HOG19000",9,"S","Y"
"HOG19002",0,"S","Y"
"HOG19223",0,"N","Y"
"HOG19224",0,"N","Y"
"HOG19225",0,"N","Y"
"HOG19230",0,"N","Y"
"HOG19252",0,"N","Y"
"HOG19253",0,"N","Y"
"HOG19300",0,"N","Y"
"HOG19301",0,"N","Y"
"HOG19331",0,"N","Y"
"HOG19332",0,"N","Y"
"HOG19333",0,"N","Y"
"HOG19334",0,"N","Y"
"HOG19401",0,"N","Y"
"HOG19402",0,"N","Y"
"HOG19403",0,"N","Y"
"HOG19410",0,"N","Y"
"HOG19411",0,"N","Y"
"HOG19434",0,"N","Y"
"HOG19435",0,"N","Y"
"HOG19440",0,"N","Y"
"HOG19441",0,"N","Y"
"HOG19511",0,"N","Y"
"HOG19512",0,"N","Y"
"HOG19513",0,"N","Y"
"HOG19520",0,"N","Y"
"HOG19542",0,"N","Y"
"HOG19543",0,"N","Y"
"HOG19544",0,"N","Y"
"HOG19545",0,"N","Y"
"HOG19620",0,"N","Y"
"HOG19621",0,"N","Y"
"HOG19622",0,"N","Y"
"HOG19623",0,"N","Y"
"HOG19645",0,"N","Y"
"HOG19650",0,"N","Y"
"HOG19651",0,"N","Y"
"HOG19652",0,"N","Y"
"HOG19724",0,"N","Y"
"FLM6480SC",0,"N","Y"
"GAM632002454",0,"P","N"
"GLK10019",0,"S","Y"
"GLK10021",0,"S","Y"
"GLKET17070",25,"S","Y"
"GLK29010",0,"S","Y"
"GLK30010",0,"S","Y"
"GLK21113",0,"S","Y"
"GLK23113",0,"S","Y"
"HAR25CS",28,"S","Y"
"HAR2A",2,"S","Y"
"HAR7A",0,"N","Y"
"HAR9",0,"N","Y"
"HARLM1A2",13,"S","Y"
"HARLS",20,"S","Y"
"HKS203MPN",0,"N","Y"
"HKS22B",0,"S","Y"
"HKS25M",31,"S","Y"
"HKS29M",202,"S","Y"
"HKS32J",0,"S","Y"
"HKS36A",1186,"S","Y"
"HKS586A",309,"S","Y"
"HKSGL453",51,"S","Y"
"HKSGL942",75,"S","Y"
"HLTR03570",139,"S","Y"
"HNK215670S",0,"S","Y"
"HNK215954S",0,"S","Y"
"HNK217439S",0,"S","Y"
"HNK221917",0,"S","Y"
"HOG00120",0,"N","Y"
"HOG00140",0,"N","Y"
"HOG00210",0,"N","Y"
"HOG00450",0,"N","Y"
"HOG00730",0,"N","Y"
"HOG00771",0,"N","Y"
"HOG00951",0,"N","Y"
"HOG01330",0,"N","Y"
"HOG02211",0,"N","Y"
"HOG02311",0,"N","Y"
"HOG02611",0,"N","Y"
"HOG02711",0,"N","Y"
"HOG02811",0,"N","Y"
"HOG04310",0,"N","Y"
"HOG04410",0,"N","Y"
"HOG04711",0,"N","Y"
"HOG04811",0,"N","Y"
"HOG05015",215,"S","Y"
"HOG05030",0,"N","Y"
"HOG05052",0,"N","Y"
"HOG05711",0,"N","Y"
"HOG06010",11,"S","Y"
"HOG06211",0,"N","Y"
"HOG06810",0,"N","Y"
"HOG06910",0,"N","Y"
"HOG07003",0,"N","Y"
"HOG07011",0,"N","Y"
"HOG07720",0,"N","Y"
"HOG07730",0,"N","Y"
"HOG08714",210,"S","Y"
"HOG08730",0,"N","Y"
"HOG08752",0,"N","Y"
"HOG09008",0,"N","Y"
"HOG09610",0,"N","Y"
"HOG09710",0,"N","Y"
"HOG10100",0,"N","Y"
"HOG10201",0,"N","Y"
"HOG10224",0,"N","Y"
"HOG10230",0,"N","Y"
"HOG10245",0,"N","Y"
"HOG10251",0,"N","Y"
"HOG10324",0,"N","Y"
"HOG10330",0,"N","Y"
"HOG10341",0,"N","Y"
"HOG10345",0,"N","Y"
"HOG10420",0,"N","Y"
"HOG10424",0,"N","Y"
"HOG10441",0,"N","Y"
"HOG19725",0,"N","Y"
"HOG19730",0,"N","Y"
"HOG19731",0,"N","Y"
"HOG19752",0,"N","Y"
"HOG19753",0,"N","Y"
"HOG19800",0,"N","Y"
"HOG19801",0,"N","Y"
"HOG19802",0,"N","Y"
"HOG19831",0,"N","Y"
"HOG19832",0,"N","Y"
"HOG19833",0,"N","Y"
"HOG19834",0,"N","Y"
"HOG19902",0,"N","Y"
"HOG19903",0,"N","Y"
"HOG19910",0,"N","Y"
"HOG19911",0,"N","Y"
"HOG19935",0,"N","Y"
"HOG19940",0,"N","Y"
"HOG19941",0,"N","Y"
"HOG19942",0,"N","Y"
"HOG20210",0,"N","Y"
"HOG20211",0,"N","Y"
"HOG20310",0,"N","Y"
"HOG20311",0,"N","Y"
"HOG21611",0,"N","Y"
"HOG21710",0,"N","Y"
"HOG21711",0,"N","Y"
"HOG21810",0,"N","Y"
"HOG23211",0,"N","Y"
"HOG23310",0,"N","Y"
"HOG23311",0,"N","Y"
"HOG23410",0,"N","Y"
"HOG24211",0,"N","Y"
"HOG24310",0,"N","Y"
"HOG24311",0,"N","Y"
"HOG24610",0,"N","Y"
"HOG24611",0,"N","Y"
"HOG25210",0,"N","Y"
"HOG25211",0,"N","Y"
"HOG25212",0,"N","Y"
"HOG25213",0,"N","Y"
"HOG25241",0,"N","Y"
"HOG25242",0,"N","Y"
"HOG25243",0,"N","Y"
"HOG25244",0,"N","Y"
"HOG25313",0,"N","Y"
"HOG25320",0,"N","Y"
"HOG25321",0,"N","Y"
"HOG25322",0,"N","Y"
"HOG25323",0,"N","Y"
"HOG25344",0,"N","Y"
"HOG25345",0,"N","Y"
"HOG25350",0,"N","Y"
"HOG25351",0,"N","Y"
"HOG25423",0,"N","Y"
"HOG25424",0,"N","Y"
"HOG25425",0,"N","Y"
"HOG25430",0,"N","Y"
"HOG25452",0,"N","Y"
"HOG25453",0,"N","Y"
"HOG25500",0,"N","Y"
"HOG25501",0,"N","Y"
"HOG25530",0,"N","Y"
"HOG25531",0,"N","Y"
"HOG25532",0,"N","Y"
"HOG25533",0,"N","Y"
"HOG25534",0,"N","Y"
"HOG25601",0,"N","Y"
"HOG25602",0,"N","Y"
"HOG25603",0,"N","Y"
"HOG25610",0,"N","Y"
"HOG25634",0,"N","Y"
"HOG25635",0,"N","Y"
"HOG25640",0,"N","Y"
"HOG25641",0,"N","Y"
"HOG25710",0,"N","Y"
"HOG25711",0,"N","Y"
"HOG29940",0,"N","Y"
"HOG29944",0,"N","Y"
"HOG30008",0,"N","Y"
"HOG30019",1,"N","Y"
"HOG30710",0,"N","Y"
"HOG30810",0,"N","Y"
"HOG31008",0,"N","Y"
"HOG31019",0,"N","Y"
"HOG31211",0,"N","Y"
"HOG31710",0,"N","Y"
"HOG31810",0,"N","Y"
"HOG39311",0,"N","Y"
"HOG39611",0,"N","Y"
"HOG39910",0,"N","Y"
"HOG40010",9,"S","Y"
"HOG40211",0,"N","Y"
"HOG40710",0,"N","Y"
"HOG40810",0,"N","Y"
"HOG41261",0,"N","Y"
"HOG41271",0,"N","Y"
"HOG41410",0,"N","Y"
"HOG41460",0,"N","Y"
"HOG41511",0,"N","Y"
"HOG41561",0,"N","Y"
"HOG41670",0,"N","Y"
"HOG41710",0,"N","Y"
"HOG41811",0,"N","Y"
"HOG41861",0,"N","Y"
"HOG41960",0,"N","Y"
"HOG41970",0,"N","Y"
"HOG42221",0,"N","Y"
"HOG42225",0,"N","Y"
"HOG42244",0,"N","Y"
"HOG42250",0,"N","Y"
"HOG42311",0,"N","Y"
"HOG42321",0,"N","Y"
"HOG42340",0,"N","Y"
"HOG42344",0,"N","Y"
"HOG42411",0,"N","Y"
"HOG42421",0,"N","Y"
"HOG42434",0,"N","Y"
"HOG42440",0,"N","Y"
"HOG42501",0,"N","Y"
"HOG42511",0,"N","Y"
"HOG42534",0,"N","Y"
"HOG42540",0,"N","Y"
"HOG42551",0,"N","Y"
"HOG42601",0,"N","Y"
"HOG42630",0,"N","Y"
"HOG42634",0,"N","Y"
"HOG42651",0,"N","Y"
"HOG42701",0,"N","Y"
"HOG42724",0,"N","Y"
"HOG42730",0,"N","Y"
"HOG42745",0,"N","Y"
"HOG42751",0,"N","Y"
"HOG42824",0,"N","Y"
"HOG42830",0,"N","Y"
"HOG42841",0,"N","Y"
"HOG42845",0,"N","Y"
"HOG42920",0,"N","Y"
"HOG42924",0,"N","Y"
"HOG42941",0,"N","Y"
"HOG42945",0,"N","Y"
"HOG43201",0,"N","Y"
"HOG43211",0,"N","Y"
"HOG43219",0,"N","Y"
"HOG43278",0,"N","Y"
"HOG43300",0,"N","Y"
"HOG43371",0,"N","Y"
"HOG43411",0,"N","Y"
"HOG43520",0,"N","Y"
"HOG43600",0,"N","Y"
"HOG43610",0,"N","Y"
"HOG43671",0,"N","Y"
"HOG43701",0,"N","Y"
"HOG43800",0,"N","Y"
"HOG10445",0,"N","Y"
"HOG10510",0,"N","Y"
"HOG10520",0,"N","Y"
"HOG10535",0,"N","Y"
"HOG10541",0,"N","Y"
"HOG10610",0,"N","Y"
"HOG10620",0,"N","Y"
"HOG10631",0,"N","Y"
"HOG10635",0,"N","Y"
"HOG10700",0,"N","Y"
"HOG10710",0,"N","Y"
"HOG10731",0,"N","Y"
"HOG10735",0,"N","Y"
"HOG10750",0,"N","Y"
"HOG10800",0,"N","Y"
"HOG10810",0,"N","Y"
"HOG10825",0,"N","Y"
"HOG10831",0,"N","Y"
"HOG10850",0,"N","Y"
"HOG10900",0,"N","Y"
"HOG10921",0,"N","Y"
"HOG10925",0,"N","Y"
"HOG10931",0,"N","Y"
"HOG10944",0,"N","Y"
"HOG10950",0,"N","Y"
"HOG11410",0,"N","Y"
"HOG11510",0,"N","Y"
"HOG11811",0,"N","Y"
"HOG11911",0,"N","Y"
"HOG12311",0,"N","Y"
"HOG12410",0,"N","Y"
"HOG12711",0,"N","Y"
"HOG12811",0,"N","Y"
"HOG13311",0,"N","Y"
"HOG13610",0,"N","Y"
"HOG13811",0,"N","Y"
"HOG13911",0,"N","Y"
"HOG14411",0,"N","Y"
"HOG14511",0,"N","Y"
"HOG14910",0,"N","Y"
"HOG15000",455,"S","Y"
"HOG16010",0,"S","Y"
"HOG16211",0,"N","Y"
"HOG16810",0,"N","Y"
"HOG16910",0,"N","Y"
"HOG19200",0,"N","Y"
"HOG19202",0,"N","Y"
"HOG19213",0,"N","Y"
"HOG19221",0,"N","Y"
"HOG19232",0,"N","Y"
"HOG19234",0,"N","Y"
"HOG19245",0,"N","Y"
"HOG19251",0,"N","Y"
"HOG19302",0,"N","Y"
"HOG19310",0,"N","Y"
"HOG19323",0,"N","Y"
"HOG19325",0,"N","Y"
"HOG19340",0,"N","Y"
"HOG19342",0,"N","Y"
"HOG19351",0,"N","Y"
"HOG19353",0,"N","Y"
"HOG19412",0,"N","Y"
"HOG19420",0,"N","Y"
"HOG19431",0,"N","Y"
"HOG19433",0,"N","Y"
"HOG19442",0,"N","Y"
"HOG19444",0,"N","Y"
"HOG19501",0,"N","Y"
"HOG19503",0,"N","Y"
"HOG19522",0,"N","Y"
"HOG19524",0,"N","Y"
"HOG19533",0,"N","Y"
"HOG19535",0,"N","Y"
"HOG19541",0,"N","Y"
"HOG19550",0,"N","Y"
"HOG19552",0,"N","Y"
"HOG19611",0,"N","Y"
"HOG25712",0,"N","Y"
"HOG25713",0,"N","Y"
"HOG25720",0,"N","Y"
"HOG25741",0,"N","Y"
"HOG25742",0,"N","Y"
"HOG25743",0,"N","Y"
"HOG25744",0,"N","Y"
"HOG25820",0,"N","Y"
"HOG25821",0,"N","Y"
"HOG25822",0,"N","Y"
"HOG25823",0,"N","Y"
"HOG25845",0,"N","Y"
"HOG25850",0,"N","Y"
"HOG25851",0,"N","Y"
"HOG25852",0,"N","Y"
"HOG25923",0,"N","Y"
"HOG25924",0,"N","Y"
"HOG25925",0,"N","Y"
"HOG25930",0,"N","Y"
"HOG25931",0,"N","Y"
"HOG25952",0,"N","Y"
"HOG25953",0,"N","Y"
"HOG26000",96,"S","Y"
"HOG26008",0,"S","Y"
"HOG26910",0,"N","Y"
"HOG26911",0,"N","Y"
"HOG28000",35,"S","Y"
"HOG28010",11,"S","Y"
"HOG29000",16,"S","Y"
"HOG29100",0,"N","Y"
"HOG29200",0,"N","Y"
"HOG29201",0,"N","Y"
"HOG29210",0,"N","Y"
"HOG29245",0,"N","Y"
"HOG29250",0,"N","Y"
"HOG29251",0,"N","Y"
"HOG29300",0,"N","Y"
"HOG29344",0,"N","Y"
"HOG29345",0,"N","Y"
"HOG29350",0,"N","Y"
"HOG29351",0,"N","Y"
"HOG29441",0,"N","Y"
"HOG29444",0,"N","Y"
"HOG29445",0,"N","Y"
"HOG29450",0,"N","Y"
"HOG29535",0,"N","Y"
"HOG29540",0,"N","Y"
"HOG29541",0,"N","Y"
"HOG29544",0,"N","Y"
"HOG29634",0,"N","Y"
"HOG29635",0,"N","Y"
"HOG29640",0,"N","Y"
"HOG29641",0,"N","Y"
"HOG29731",0,"N","Y"
"HOG29734",0,"N","Y"
"HOG29735",0,"N","Y"
"HOG29740",0,"N","Y"
"HOG29825",0,"N","Y"
"HOG29830",0,"N","Y"
"HOG29831",0,"N","Y"
"HOG29834",0,"N","Y"
"HOG29835",0,"N","Y"
"HOG29924",0,"N","Y"
"HOG29925",0,"N","Y"
"HOG29930",0,"N","Y"
"HOG29931",0,"N","Y"
"HOG30211",0,"N","Y"
"HOG30310",0,"N","Y"
"HOG30311",0,"N","Y"
"HOG30610",0,"N","Y"
"HOG31310",0,"N","Y"
"HOG31311",0,"N","Y"
"HOG31610",0,"N","Y"
"HOG31611",0,"N","Y"
"HOG39710",0,"N","Y"
"HOG39711",0,"N","Y"
"HOG39810",0,"N","Y"
"HOG43810",0,"N","Y"
"HOG43901",0,"N","Y"
"HOG43911",0,"N","Y"
"HOG45000",185,"S","Y"
"HOG45009",12,"S","Y"
"HOG45200",0,"N","Y"
"HOG45210",0,"N","Y"
"HOG45229",0,"N","Y"
"HOG45231",0,"N","Y"
"HOG45278",0,"N","Y"
"HOG45290",0,"N","Y"
"HOG45311",0,"N","Y"
"HOG45321",0,"N","Y"
"HOG45390",0,"N","Y"
"HOG45410",0,"N","Y"
"HOG45431",0,"N","Y"
"HOG45471",0,"N","Y"
"HOG45530",0,"N","Y"
"HOG45570",0,"N","Y"
"HOG45611",0,"N","Y"
"HOG45621",0,"N","Y"
"HOG45670",0,"N","Y"
"HOG45673",0,"N","Y"
"HOG45720",0,"N","Y"
"HOG45730",0,"N","Y"
"HOG45791",0,"N","Y"
"HOG45801",0,"N","Y"
"HOG45830",0,"N","Y"
"HOG45860",0,"N","Y"
"HOG45901",0,"N","Y"
"HOG45911",0,"N","Y"
