"item_id",cost,"retail_map","msrp"
"RADRC100BL",.6463,"n/a","1.99"
"SECDIS4P",9.3904,"n/a","n/a"
"PROAATS1022M",79.8135,"n/a","120.36"
"VOLVCTHMDSC7LRBLUEBE",333.5697,"n/a","475.00"
"VOLVCTHMIFBC7HMRGBE",333.5697,"n/a","475.00"
"BERBC949141100",10.6383,"n/a","20.00"
"TRUTG818F",15.7163,"n/a","n/a"
"VIRVIRCR23",5.4327,"n/a","7.99"
"BLK87HP17BK4236",78.8538,"n/a","129.99"
"RADST112POS3X",9.8659,"n/a","17.95"
"JTM1515",11.2000,"n/a","n/a"
"ATIPGB6100",51.4675,"n/a","64.99"
"MILAL00710",18.3518,"n/a","32.95"
"PLN161920",28.5102,"n/a","n/a"
"MOJHW2107",102.9500,"",""
"FIV74310L01946",46.0000,"69.99","74.99"
"PSTMP38",1.2532,"n/a","2.29"
"FIV1222083175W",65.0000,"99.99","109.99"
"PLC9410001110",246.1659,"n/a","424.95"
"DACBRT022",.7462,"n/a","n/a"
"BAR17031",65.8200,"",""
"UNC25100",2.3803,"n/a","4.95"
"TAC1081127",17.6681,"n/a","31.50"
"BERJMPX4S4F",29.0323,"40.00","51.00"
"HOR82237",34.3769,"n/a","53.47"
"BLK410344GBK",18.1970,"n/a","29.99"
"HOR046597",22.3643,"n/a","34.79"
"FIV1200401985W",85.0000,"129.99","139.99"
"STR99068",6.1508,"n/a","n/a"
"BLK55CO00DE",87.9524,"115.99","144.99"
"FIV58719131",13.0000,"19.99","22.99"
"CHA78091",57.8711,"n/a","91.49"
"BUS150126C",48.6924,"n/a","94.95"
"KIM1001778A",321.4286,"n/a","379.95"
"ATIA2201018",86.6107,"n/a","109.99"
"WILR5S",1.5051,"n/a","1.95"
"FIV743107243836",39.0000,"59.99","64.99"
"FIV633067202",31.0000,"44.99","47.99"
"LEU113880",203.8224,"269.99","339.99"
"ATIA5101600",54.4374,"n/a","69.99"
"VOLVCTHMI22S",249.5206,"n/a","350.00"
"SUNCL17TD9H2",23.9264,"34.99","51.99"
"HOR190199",3.6006,"n/a","5.60"
"MTME504529",1.6588,"n/a","2.84"
"PROPM123",7.5705,"n/a","14.54"
"CML52236",8.4422,"n/a","12.00"
"HOP1251",2.3463,"n/a","4.95"
"BERGU4P32900702M",158.5106,"n/a","298.00"
"MAKMJPR",62.7607,"86.35","95.95"
"MTM80940",9.6449,"n/a","16.52"
"CAS60429",34.3500,"n/a","68.70"
"DEW35A",2.0786,"n/a","3.25"
"TAND9802",110.1136,"n/a","149.99"
"WARM898828S",17.8682,"27.62","32.49"
"BERGL5303520999M",23.9362,"n/a","45.00"
"FIV742520553036",33.0000,"49.99","54.99"
"FEDP7WBTT1",46.3294,"n/a","65.95"
"JTM4585S",7.6667,"n/a","n/a"
"UNC74711",4.3657,"n/a","7.95"
"ZIP229",9.9800,"n/a","19.95"
"MAKPLS1T",20.2454,"29.35","33.05"
"ATIA2201285",44.5379,"n/a","59.99"
"RVO901110",3.4395,"n/a","5.99"
"FIV40007041S",17.0000,"24.99","27.99"
"STR45908",12.5168,"n/a","24.41"
"SECFBAD05",25.8667,"n/a","55.99"
"CAS07011",36.0000,"n/a","72.00"
"TORRLS092S",7.1529,"n/a","12.99"
"LEU112194",436.9116,"529.99","664.99"
"FIV400167243XL",27.0000,"34.99","37.99"
"OTSIP902COP",7.4250,"n/a","11.99"
"RADSV62ZO5X",9.3171,"n/a","16.99"
"BERPU2A51150999XXL",36.1702,"n/a","68.00"
"TEX15113",12.3500,"n/a","n/a"
"PLN181219",20.5619,"n/a","n/a"
"PRI65481",19.9900,"n/a","44.95"
"TRA811ASC223",1.9500,"n/a","n/a"
"WILTRCASE",57.4012,"n/a","69.95"
"FIV6430101918",39.0000,"59.99","64.99"
"KER3200",75.6958,"n/a","169.95"
"BLK92TT02BLXL",22.4430,"n/a","36.99"
"DEWB50",1.3362,"n/a","2.25"
"HOR81586",31.1621,"n/a","48.47"
"VOLVCTHMICHM2SBE",284.8037,"n/a","411.60"
"VOLVCTHMD12287HM2SBE",278.4125,"n/a","395.00"
"OBDOB1038B",14.3312,"24.95","27.50"
"FIV50027019",40.0000,"59.99","64.99"
"OTS3163NBBZ",5.1928,"n/a","8.99"
"HOR4241",48.1736,"n/a","73.05"
"VOLVCSNHM2",289.1813,"n/a","416.60"
"BLK86AS01GYXL",23.6562,"n/a","38.99"
"BLKDEMBS",98.9798,"n/a","135.99"
"CML61980",74.5729,"n/a","106.00"
"LEU57510",19.7938,"n/a","35.00"
"CHA40976",4.7039,"n/a","7.49"
"KIM1000718A",13.6905,"n/a","19.95"
"FIV74003108XL",31.0000,"44.99","47.99"
"DANDD21001",27.5779,"36.00","36.00"
"BERJCMEV17",29.4401,"44.00","51.00"
"TAU510840C11",28.3766,"n/a","36.00"
"VOLVC3FE",24.3830,"n/a","35.70"
"LET70208001K",34.2656,"n/a","64.50"
"CRKINOX4R",26.9461,"49.99","59.99"
"ZIP28204",14.9800,"n/a","29.95"
"FIV740031622XLS",31.0000,"44.99","47.99"
"FEDP7RTT1",37.7073,"n/a","51.95"
"PLC1400000110",74.7025,"n/a","128.95"
"LEU66740",966.8498,"1239.99","1549.99"
"HEV20023",11.4487,"",""
"MILSR00008",14.8583,"n/a","26.95"
"REVREM20206",143.4167,"147.52","187.75"
"SAV55116",36.8125,"n/a","50.00"
"HOR9974XL",11.4154,"n/a","10.99"
"INDSTSR",1.8794,"n/a","2.99"
"VOLVCTHMIHM2SBE",278.4125,"n/a","395.00"
"FIV742731923432",33.0000,"49.99","54.99"
"FEDP708TC2",34.4146,"n/a","47.95"
"STR65058",10.4563,"n/a","22.66"
"MOS95235",15.2000,"n/a","19.00"
"INDLREFPACFLAT",7.0804,"n/a","11.99"
"MSA725GRN",24.0000,"",""
"UMX2252105",53.9000,"n/a","78.60"
"TANAC212",64.7727,"n/a","99.99"
"FIV742510193230",33.0000,"49.99","54.99"
"PROSAIA5",16.9663,"n/a","31.88"
"CRMCMR202CT",104.0816,"139.00","159.00"
"DEW24JA",3.1674,"n/a","4.95"
"FUSF2506FS1",25.2841,"n/a","37.95"
"HOR546585",59.0559,"n/a","91.85"
"KER1898GH",24.4797,"n/a","54.95"
"TAC1081181",41.4920,"n/a","73.98"
"TEX15850",6.6289,"n/a","n/a"
"PST6522",12.4937,"n/a","15.49"
"PLC1770000110",419.9465,"n/a","724.95"
"HOR6030",9.0336,"n/a","14.05"
"LEU60005",951.1711,"1199.99","1499.99"
"BERBS4001890999",29.2553,"n/a","55.00"
"HOR060009",3.2362,"n/a","5.04"
"LEU52239",39.0954,"n/a","82.00"
"VOLVCTHMI122822BLUE",249.5206,"n/a","350.00"
"VOLVCTHMSC7WMRG",255.9119,"n/a","366.60"
"FIV74003162XL",31.0000,"44.99","47.99"
"ZIP44003",3.9800,"n/a","7.95"
"STR90320",5.3819,"n/a","10.51"
"TRJDE03",93.7805,"121.55","143.00"
"TRJTA01LAW",726.3351,"1013.20","1192.00"
"LET68010103K",62.6875,"n/a","118.00"
"HOR1420",2.7540,"n/a","4.28"
"LEU57264",4.7571,"n/a","9.99"
"HOR6100",11.0482,"n/a","17.19"
"VOLVCMZ7WMRB",233.1486,"n/a","336.60"
"PEAPGBHP9",4.9447,"n/a","9.95"
"TEX13432",15.4500,"n/a","n/a"
"INDLCSTDG",14.1726,"n/a","21.99"
"INDSMK3PCTOR",7.0804,"n/a","9.99"
"PAC00315",16.4824,"n/a","29.50"
"BCY36612",2.9858,"n/a","5.80"
"TMKS9",5.0336,"n/a","n/a"
"OBDOB1003Y",15.2866,"n/a","29.50"
"LEU49898",18.0987,"n/a","38.00"
"HOR81490",29.4797,"n/a","45.85"
"PRL42006XL",77.9500,"n/a","n/a"
"CMM13401AB",14.9700,"n/a","19.95"
"CAS00533",30.5500,"n/a","61.10"
"VOLVC3NFGHG",293.2962,"n/a","425.00"
"BLK86EP00BKSM",97.0509,"n/a","159.99"
"FIV6436018C12",33.0000,"49.99","54.99"
"BUC0283CMS9",11.0000,"n/a","22.00"
"HOR8640",40.4743,"n/a","62.95"
"WIL364",23.1172,"n/a","29.95"
"FIV1222501911",56.0000,"84.99","89.99"
"REVSAV50102",152.7778,"169.00","189.00"
"STR45109",105.4855,"n/a","228.66"
"HOR390941",2.8719,"n/a","4.47"
"PRI58101",25.7200,"n/a","47.95"
"TRJTA31RM04",1329.8650,"1856.40","2184.00"
"BLK44H503BKL",64.2962,"n/a","105.99"
"TRUTG5704B",26.7300,"n/a","n/a"
"FIV122250199W",56.0000,"84.99","89.99"
"OTS375BP",5.1555,"n/a","8.49"
"TUF1200UNIMD",11.4650,"n/a","20.00"
"TANAC707DBXXL",33.4659,"n/a","47.99"
"PRLWIN92308DBY4",64.9500,"n/a","n/a"
"BLK86WP00BB3XL",103.1166,"n/a","169.99"
"HOR390573",5.2508,"n/a","8.17"
"HOPSGO12B",5.5000,"n/a","11.95"
"WIL47T",30.4000,"n/a","38.95"
"SMM49166",5.1766,"n/a","7.95"
"GSK84224",1240.1068,"n/a","2023.56"
"HORA30TC",3.9006,"n/a","6.07"
"BERJM909P17",25.8065,"32.00","50.00"
"STR90644",64.1216,"n/a","139.00"
"PAC03142",20.1005,"n/a","35.98"
"CAS00095",18.5000,"n/a","37.00"
"BLK39CL51BKUSA",21.8364,"n/a","35.99"
"PRLW285D7",37.6402,"n/a","n/a"
"JTM1406",4.0000,"n/a","n/a"
"HEV41249",39.3729,"",""
"FIV6330672018",31.0000,"44.99","47.99"
"PAC03952",22.8894,"n/a","40.98"
"CAS50184",10.6500,"n/a","21.30"
"FEDPR3030UPB50",21.0234,"n/a","23.95"
"WVR71763",6.8845,"n/a","10.95"
"CAS75705",12.3500,"n/a","n/a"
"HOR8145",24.5182,"n/a","38.13"
"TRJTA11C100201",899.5220,"1254.60","1476.00"
"BLK82FJ06BLMD",48.5254,"n/a","79.99"
"VOLVCTHMCLFBC22BE",339.0854,"n/a","481.60"
"BLK410513BKL",30.3284,"n/a","49.99"
"FIV41060019L",23.5000,"34.99","37.99"
"CAS08848",40.6000,"n/a","81.20"
"LEU57705",94.5945,"99.99","173.00"
"VOLVCTHMCFBCHM2BE",284.8037,"n/a","411.60"
"MGT38D",20.2069,"n/a","n/a"
"CMM38D208A",225.9700,"n/a","319.95"
"HVZMP2210G",45.2572,"n/a","86.70"
"LIM12150",16.8386,"24.99","29.99"
"BERBT1291450999",10.6383,"n/a","20.00"
"TROSTSHCAR02BT00",13.7750,"n/a","16.95"
"TEX14258",13.4000,"n/a","n/a"
"HVZAR2008",15.4900,"n/a","32.05"
"BLK86HP07CY4639",36.3941,"n/a","59.99"
"MTMAC50C40",8.3889,"n/a","14.37"
"FIV6307172420",31.0000,"44.99","47.99"
"CHA45850",14.3231,"n/a","22.95"
"EDEXB111AR",9.9412,"n/a","17.95"
"VOLVCLSMRYBG",175.1022,"n/a","250.00"
"VOLVCTHMCWMRBE",229.6465,"n/a","331.60"
"HOR043300",22.2018,"n/a","33.67"
"FEDWF107BB",22.4023,"n/a","31.95"
"DANDD04074",45.3066,"59.00","59.00"
"DANDD10208",214.7137,"279.00","279.00"
"PROBPAKA1",385.0823,"",""
"MSI80404",30.5849,"n/a","59.99"
"FIV742510553430",33.0000,"49.99","54.99"
"VOLVCTHM32HC7WMRRBE",260.2894,"n/a","376.60"
"BLK410017BKR",36.3941,"n/a","59.99"
"HOR99740XXL",22.8420,"n/a","21.99"
"WVR48450",2.5358,"n/a","4.49"
"BCY37415",2.8135,"n/a","5.50"
"UMX2244020",52.4300,"n/a","77.00"
"SAV55222",19.0000,"n/a","25.00"
"SPE2005",23.3293,"n/a","34.95"
"FRK194524",11.8355,"n/a","19.99"
"FIV59356019XL",55.0000,"79.99","84.99"
"REVENC70206",113.2222,"116.46","148.22"
"HOR99115",15.1676,"",""
"HOR546302",32.9517,"n/a","51.25"
"TAND5100FF",153.2955,"n/a","219.99"
"FIV72360160M",28.0000,"39.99","42.99"
"BERS5A60389",112.9032,"145.00","135.00"
"FIO20VIPH9",7.0115,"n/a","n/a"
"HOR67269",17.6076,"n/a","26.71"
"FRK757780",6.4638,"n/a","9.99"
"HOR190114",3.6006,"n/a","5.60"
"PST375NR",1.1392,"n/a","2.15"
"FIV50031019",40.0000,"59.99","64.99"
"BLK86TP03BK3432",39.4269,"n/a","64.99"
"REV15103",138.8889,"143.00","150.00"
"BLK990802OD",16.9839,"22.39","27.99"
"BERPU59702074XXXL",89.8936,"n/a","169.00"
"FIV742520552834",33.0000,"49.99","54.99"
"ATIA5102090",4.6924,"n/a","5.99"
"HOPA5",2.4440,"n/a","4.95"
"TANAC211DB",14.0341,"n/a","19.99"
"CMM55DE10A",137.9700,"n/a","179.95"
"LEU57435",4.7571,"n/a","9.99"
"VOLVCTHMILFBC7WMRRBE",387.8514,"n/a","545.00"
"WVR800380",758.9169,"n/a","1297.95"
"CRK2040C",22.4551,"n/a","49.99"
"HOG26009",6.1276,"n/a","8.95"
"TANAC707DBXL",32.3864,"n/a","44.99"
"BERJM955",19.3548,"27.00","32.00"
"HVZXCS1002",22.6286,"n/a","43.35"
"SUNSM755",9.2025,"14.99","19.99"
"MAKFFAT4T",55.2147,"79.90","90.00"
"ATIA5102335",15.8293,"n/a","19.99"
"ATIA5101635",54.4374,"n/a","69.99"
"PRI528",3.7200,"n/a","6.95"
"VOLVCTHMDLFBC7HM2GBE",387.8514,"n/a","545.00"
"BUS713949I",80.1149,"n/a","155.95"
"FEDPB209RS",4.1000,"n/a","6.95"
"TRJBE113Y",101.6897,"131.75","155.00"
"FIV7330812040",31.0000,"44.99","47.99"
"TRJBE12O",84.7415,"109.65","129.00"
"CMMMAG418BLK",33.9500,"n/a","n/a"
"CHA45821",6.7160,"n/a","10.49"
"ATIA5101453",71.2665,"n/a","89.99"
"UNC81041",8.9900,"n/a","18.95"
"BERLU20756187XXL",31.9149,"n/a","60.00"
"TANB8020DB",37.7841,"n/a","54.99"
"TEX14473",3.3500,"n/a","n/a"
"STKP32HGBE",1336.7197,"n/a","n/a"
"CCI970",4.9773,"n/a","7.95"
"UNC25000",1.7937,"n/a","2.95"
"WIL439",7.6800,"n/a","9.95"
"TEX33214",5.5597,"n/a","n/a"
"FIV711990572XL",40.0000,"59.99","64.99"
"FIO223HVA50",20.6707,"n/a","n/a"
"STKGCB14F",148.1066,"n/a","n/a"
"CMM22AFC2F",24.9700,"n/a","34.95"
"LEU117790",475.5856,"619.99","774.99"
"FIV711750103XL",36.0000,"54.99","59.99"
"CRKINOX4S2",26.9461,"n/a","59.99"
"AZM12277",11.5669,"n/a","18.98"
"TUF5075TTA50",11.4650,"n/a","20.00"
"WAR201G",21.5378,"33.57","39.49"
"FLM8700FBU",92.0294,"n/a","150.80"
"FIV742517204036",33.0000,"49.99","54.99"
"FIV122170197",85.0000,"129.99","139.99"
"STR14002",47.5146,"n/a","103.00"
"BCY15225",5.7418,"n/a","11.20"
"FLM6489NZ",25.9118,"n/a","42.46"
"JTMTAR181",98.6667,"n/a","n/a"
"VOLVCTHMI12287HM2G",249.5206,"n/a","350.00"
"FIV742901203630",36.0000,"54.99","59.99"
"KER9920",12.4714,"n/a","28.00"
"PWRAR15AMR",71.5926,"n/a","97.50"
"HOR99772M",31.2364,"n/a","30.87"
"CRMMVF515MODG",290.8163,"399.00","449.00"
"WILSGETQDSU1",36.9271,"n/a","45.00"
"RADFP41TC2",3.0366,"n/a","4.99"
"TANB8033",70.1705,"n/a","99.99"
"FIV742511822836",33.0000,"49.99","54.99"
"VOLVCLRWMLG",269.6574,"n/a","350.00"
"LEU56867",4.7571,"n/a","9.99"
"DANDD91109",6.8945,"9.00","9.00"
"ZIP29349",24.9800,"n/a","49.95"
"VOLVCNCFBC7HM2",255.9119,"n/a","366.60"
"BLK86HP07NA5039",36.3941,"n/a","59.99"
"ZIP240",12.4800,"n/a","24.95"
"WHE776737",45.7676,"n/a","69.99"
"BLK38CL30AU",18.8036,"24.79","30.99"
"MADMD2025",47.6250,"n/a","91.80"
"REV14607",138.8889,"143.00","160.00"
"LEU67855",756.7559,"929.99","1164.99"
"CRKM2112GDC",35.9281,"n/a","79.99"
"MOJHW5118",15.0000,"",""
"RADBCCH7010CS",10.4146,"n/a","18.99"
"LET70101003K",34.2656,"n/a","64.50"
"RADSV2ZOMXL",4.4390,"n/a","7.95"
"FIV40088AB019XL",10.5000,"14.99","16.99"
"MAGS5D035",18.5933,"n/a","n/a"
"EAREP3LPRBULK",173.5952,"270.00","300.00"
"SAV55271",34.4375,"n/a","50.00"
"WIL47NX",29.6195,"n/a","37.95"
"FIV6436972418",39.0000,"59.99","64.99"
"RADST213POSXL",13.6829,"n/a","23.99"
"STMIM320000001",211.4098,"n/a","364.95"
"LEU51033",27.1754,"n/a","57.00"
"MAG201000157",11.5714,"n/a","18.00"
"PRI668",6.0300,"n/a","10.95"
"TRUTG843R",4.1513,"n/a","n/a"
"BERLU19756108L",31.3830,"n/a","59.00"
"VOLVCNC1228HM2",200.7547,"n/a","286.60"
"KIM4000186",84.8571,"n/a","99.00"
"WHE156700",26.7769,"n/a","44.99"
"MAKKNGR18P",43.9877,"62.05","69.45"
"FIV1200401975",85.0000,"129.99","139.99"
"FIV120260199W",100.0000,"149.99","159.99"
"AZM12269",8.5153,"n/a","13.98"
"CRK8975",22.4551,"n/a","49.99"
"FIV742510192832",33.0000,"49.99","54.99"
"HOR044691",24.3253,"n/a","37.84"
"LEU60760",14.3259,"n/a","30.00"
"SPE3992",17.1951,"n/a","25.95"
"CAS75688",16.8500,"n/a","n/a"
"CRK2387C",16.6108,"n/a","36.99"
"HOR390606",3.2148,"n/a","5.00"
"TRJTA51W",56.4943,"73.10","86.00"
"BERGT081460901XL",68.6170,"n/a","129.00"
"VOLVC3NFBLUE",275.7860,"n/a","395.00"
"RADJRJ410CS",7.0244,"n/a","11.99"
"RADSV592ZOD4X",15.5610,"n/a","29.95"
"RVO901065",19.1083,"n/a","34.99"
"FIV59501019M",26.0000,"39.99","42.99"
"FIV720131693XL",60.0000,"89.99","94.99"
"CHA46080",32.7070,"n/a","51.95"
"FIV742900553636",36.0000,"54.99","59.99"
"SUNCS12RM428",44.7853,"63.99","95.99"
"PST58BP1032",1.5316,"n/a","2.59"
"SPE2482",25.7073,"n/a","37.95"
"KLBPOC222",10.4817,"n/a","17.50"
"LEU53056",14.3259,"n/a","30.00"
"OTS9191M",43.6067,"n/a","69.99"
"VOLVCTHMSCHM2G",255.9119,"n/a","366.60"
"BERBC4733100857XXL",18.6170,"n/a","35.00"
"UNC52103",15.7707,"n/a","29.95"
"SCP28705",7.0070,"n/a","n/a"
"KLBA179",1.7969,"n/a","3.00"
"MET22275",30.1966,"n/a","66.78"
"FIV742511923036",33.0000,"49.99","54.99"
"BLK44H145BWL",75.8210,"n/a","124.99"
"VOLVCTHM12287LRR",200.7547,"n/a","286.60"
"HOR046317",22.3643,"n/a","34.79"
"FIV480270192XLR",160.0000,"249.99","264.99"
"STR44610",28.5088,"n/a","55.62"
"DEWPB6",8.3143,"n/a","12.95"
"HOP1455BK",5.1814,"n/a","9.95"
"TRJTR111",17.6336,"20.40","24.00"
"FIV48057724L",66.0000,"99.99","109.99"
"MSI80271",32.3727,"n/a","59.95"
"MILST00910",13.8854,"n/a","24.95"
"STR78904",4.2235,"n/a","8.24"
"VOLVCTHMDIC7HMRSBE",333.5697,"n/a","475.00"
"FIV74251L18258",39.0000,"59.99","64.99"
"FIV643580556L",33.0000,"49.99","54.99"
"PROBERA2",14.2468,"n/a","26.78"
"BLK98PP01BK",221.3973,"n/a","364.99"
"LEU58850",1187.3960,"1499.99","1874.99"
"BLK86TP02OD5439",39.4269,"n/a","64.99"
"FIV744010194432",60.0000,"89.99","94.99"
"FIV740040194XLS",36.0000,"54.99","59.99"
"FIV742517203636",33.0000,"49.99","54.99"
"TRJBW51GLS",433.4919,"467.50","550.00"
"RADSV593ZGDL",20.4390,"n/a","38.99"
"PST101",1.9873,"n/a","2.69"
"STR22513",7.3912,"n/a","14.42"
"CRKINOX4RX",31.4371,"59.99","69.99"
"UMX2252268",115.2480,"n/a","168.00"
"BCY34020",523.5639,"n/a","1013.10"
"MGT500A",39.7816,"n/a","n/a"
"KIM4000042",41.6071,"n/a","51.95"
"BLK38CL76CT",30.3284,"39.99","49.99"
"MAGS3D105",14.7219,"n/a","n/a"
"PROCOL17",13.0340,"n/a","24.74"
"LEU62020",21.8716,"n/a","40.00"
"TUF7504BPH2",25.7962,"n/a","45.00"
"LEU66415",546.6621,"679.99","849.99"
"BLK88PP02RRLG",30.3284,"n/a","49.99"
"KLBPK210",12.4900,"n/a","22.00"
"CRKM1613ZLEK",40.4192,"79.99","89.99"
"VOLVCTHMIFBCWMRG",304.6778,"n/a","430.00"
"FIV742737243034",33.0000,"49.99","54.99"
"PROM1AA1",14.2468,"n/a","26.78"
"JTM4540S",14.0000,"n/a","n/a"
"WIL448V5D",23.1172,"n/a","29.95"
"WAR14BLG",66.5831,"103.27","121.49"
"WVR48337",5.0960,"n/a","8.49"
"PROAAPRC01",13.6343,"n/a","25.50"
"OUT91616",4.5793,"n/a","7.49"
"MOS90055",113.0500,"n/a","140.00"
"BLK86TP03BK4639",39.4269,"n/a","64.99"
"TRUTG19G",19.5300,"n/a","n/a"
"FIV742517203834",33.0000,"49.99","54.99"
"TROSTSHACE0X0T00",13.7750,"n/a","16.95"
"PRORUG03N",12.6298,"n/a","31.00"
"HOR3072",24.6858,"n/a","37.44"
"BERPU2A51150702L",30.8511,"n/a","58.00"
"TAPTOOL0905",31.7275,"40.49","44.99"
"MAKAGRF870FK",131.5337,"185.60","207.70"
"FEDP280A",31.7841,"n/a","46.95"
"CHA40722",10.4644,"n/a","16.49"
"CHA40750",1.7364,"n/a","2.95"
"TANU8000DB",28.0682,"n/a","39.99"
"ZIP121506",2.9800,"n/a","5.95"
"HOR044722",21.8714,"n/a","34.01"
"TROSBUTGPS00FT00",288.4375,"n/a","355.00"
"HOP1303P",.9233,"n/a","1.95"
"WAR1RLM",58.2140,"90.09","105.99"
"FIV72363720XL",49.0000,"69.99","74.99"
"FIV1203401965",105.0000,"159.99","169.99"
"KELP045",4.6000,"n/a","6.65"
"OUT91700",5.4242,"n/a","8.95"
"PEAPGK380",7.7055,"n/a","14.95"
"BLK86TP06NA3234",30.3284,"n/a","49.99"
"BCY35581",65.4570,"n/a","130.00"
"ZIP21064",10.9800,"n/a","21.95"
"TROSRAIG36C0BT00",284.3750,"n/a","350.00"
"MAGLMXA601",1.9142,"n/a","n/a"
"REV10305",152.7778,"169.00","189.00"
"FIV59551019M",10.0000,"14.99","16.99"
"LEU62875",99.1875,"n/a","208.00"
"PRI701",8.3600,"n/a","15.95"
"MAGSP32106",11.3237,"n/a","n/a"
"ESTHVST12M2",12.4353,"n/a","17.95"
"CAS63097M",31113.2500,"n/a","62226.50"
"AZM16125",14.6094,"n/a","23.98"
"HOR32010",15.0577,"n/a","22.84"
"HOPPCO45B",5.0000,"n/a","10.95"
"WVR49052",9.2243,"n/a","14.49"
"BLK86TP06NA4434",30.3284,"n/a","49.99"
"UMX2252207",20.5800,"n/a","32.30"
"RADSV83GM3X",10.0244,"n/a","17.95"
"PROAKA1",7.9500,"n/a","15.30"
"BLK87HP25BK2XL",36.3941,"n/a","59.99"
"BEE1787",49.8750,"n/a","89.99"
"UNC13912",8.9796,"n/a","16.95"
"WVR849405",180.0339,"n/a","307.95"
"FIV48027019XLR",160.0000,"249.99","264.99"
"REV11710",152.7778,"169.00","189.00"
"GSK84223",1005.8014,"n/a","1654.80"
"VOLVCTHMCLFBC7LRBE",339.0854,"n/a","481.60"
"FIV1100801985",79.0000,"119.99","129.99"
"HOR390543",3.2148,"n/a","5.00"
"REV13310",152.7778,"169.00","189.00"
"FEDP458LT1",120.6207,"n/a","174.95"
"HOR8690",45.1251,"n/a","70.19"
"FEDTG1228",5.7556,"n/a","13.95"
"ZIP24707",21.4800,"n/a","42.95"
"VOLVCTHMIICWMRB",304.6778,"n/a","430.00"
"KLBACC12",1.7370,"n/a","2.90"
"LEU51256",14.3259,"n/a","30.00"
"MAGM2A01L",8.2051,"n/a","16.95"
"TEX14263",89.7000,"n/a","n/a"
"REV14202",138.8889,"143.00","160.00"
"LET78108012K",55.2500,"n/a","104.00"
"OUT70077",9.3402,"n/a","14.95"
"BERCA9201890999",29.2553,"n/a","55.00"
"STR88709",55.5208,"n/a","120.36"
"ZSS521790",411.3667,"519.99","n/a"
"FIV74003190SS",31.0000,"44.99","47.99"
"WVR49325",21.7928,"n/a","34.49"
"ZIP280CG",13.9800,"n/a","27.95"
"RADSV252ZGML",6.5732,"n/a","10.99"
"MAKHGSB",18.5276,"26.40","29.95"
"RUG90230",27.3073,"n/a","39.95"
"DIA1251",80.1150,"n/a","109.00"
"UMX2278420",34.3000,"n/a","59.99"
"MADMD100",4.2250,"n/a","8.15"
"CAS05876",32.5000,"n/a","65.00"
"VOLVCTHMDIC7HM2GBE",333.5697,"n/a","475.00"
"FIV743850553632",33.0000,"49.99","54.99"
"CRMLG919",259.1837,"359.00","399.00"
"PRI58074",4.0200,"n/a","7.95"
"SPE1603",24.0732,"n/a","35.95"
"BERGL5103510504L",21.2766,"n/a","40.00"
"INDPUP1BKSTDY",9.4444,"n/a","14.99"
"JTM4505S",11.3333,"n/a","n/a"
"MAGM2A03H",8.6200,"n/a","19.85"
"REV12010",152.7778,"169.00","189.00"
"FIV71002724S",33.0000,"49.99","54.99"
"JTMBW16R",18.0000,"n/a","n/a"
"CZM00202",121.3012,"n/a","139.00"
"DEWM3740",5.0975,"n/a","7.95"
"HOR90250",16.9206,"n/a","26.32"
"VOLVCTHMIFBC7WMRRBE",333.5697,"n/a","475.00"
"BLK87HP17BK3432",78.8538,"n/a","129.99"
"RDM47223",20.2141,"n/a","32.49"
"HOR546420",59.0559,"n/a","91.85"
"FIV12002019105W",60.0000,"89.99","94.99"
"LEU63885",405.5543,"479.99","599.99"
"REM19633",11.2000,"n/a","16.80"
"FLM6466SC",63.7500,"n/a","104.46"
"JTMTAR199",19.9333,"n/a","n/a"
"FIV743857244434",33.0000,"49.99","54.99"
"BLK87HP04BKSM",97.0509,"127.99","159.99"
"STR45937",28.5088,"n/a","55.62"
"KER1099DBTX",42.2960,"n/a","94.95"
"DEW26SBB",19.3505,"n/a","27.95"
"BUS360401",44.3544,"n/a","86.95"
"MTMRM5010",2.2987,"n/a","3.94"
"PST1PS1222U",13.9241,"n/a","17.99"
"BLK88PP02BKLG",30.3284,"n/a","49.99"
"CRKTPENABS",31.4371,"59.99","69.99"
"TUF1522NYR73",39.5541,"n/a","69.00"
"VOLVC3NFSHG",293.2962,"n/a","425.00"
"TRJTA31H",873.2815,"1218.05","1433.00"
"TRUTG948UD",10.4625,"n/a","n/a"
"HOR8784",41.0959,"n/a","63.92"
"WVR849845",197.8643,"n/a","329.99"
"TRJRM43",45.1954,"48.45","57.00"
"DEWWV4",16.9347,"n/a","25.95"
"FIV742511923030",33.0000,"49.99","54.99"
"STR75949",3.7007,"n/a","7.21"
"FIV120010199",65.0000,"99.99","109.99"
"PRI6229",6.6600,"n/a","11.95"
"UNC86360",15.7707,"n/a","29.95"
"WARM912912M",15.9284,"24.64","28.99"
"BLK86TP06NA2836",30.3284,"n/a","49.99"
"TAPMAG0630OR",9.6144,"11.99","12.99"
"MGTBU38D",12.5632,"n/a","n/a"
"FIV56892019",66.0000,"99.99","109.99"
"FIV59343019L",23.0000,"34.99","37.99"
"HOR392613",33.6161,"n/a","52.28"
"WAR1RS",32.3267,"50.14","58.99"
"BLK410002BKL",36.3941,"n/a","59.99"
"RADSV83OMM",10.0244,"n/a","17.95"
"DEWBB416N",8.4422,"n/a","13.00"
